Year,Stage,Home_Team,Away_Team,Attendance,Total_Goals,Match_Result,Win_Conditions,Venue_City,Host_Nation,Player_Team,Lineup,Goals_Scored,Yellow_Cards,Red_Cards
1998,Group Stage,Belgium,South Korea,45500,2,Draw,Normal,Paris,France,BEL,Substitute,0,0,0
1998,Group Stage,Belgium,South Korea,45500,2,Draw,Normal,Paris,France,KOR,Substitute,0,1,0
1998,Group Stage,Belgium,South Korea,45500,2,Draw,Normal,Paris,France,KOR,Substitute,0,0,0
1998,Group Stage,Netherlands,Mexico,30600,4,Draw,Normal,Saint-Etienne,France,NED,Starter,0,0,0
1998,Group Stage,Netherlands,Mexico,30600,4,Draw,Normal,Saint-Etienne,France,MEX,Starter,0,0,0
1998,Group Stage,Netherlands,Mexico,30600,4,Draw,Normal,Saint-Etienne,France,NED,Starter,0,1,0
1998,Group Stage,Netherlands,Mexico,30600,4,Draw,Normal,Saint-Etienne,France,MEX,Starter,0,1,0
1998,Group Stage,Netherlands,Mexico,30600,4,Draw,Normal,Saint-Etienne,France,MEX,Starter,0,0,1
1998,Group Stage,Netherlands,Mexico,30600,4,Draw,Normal,Saint-Etienne,France,NED,Starter,1,0,0
1998,Group Stage,Netherlands,Mexico,30600,4,Draw,Normal,Saint-Etienne,France,MEX,Starter,1,1,0
1998,Group Stage,Netherlands,Mexico,30600,4,Draw,Normal,Saint-Etienne,France,NED,Substitute,0,0,0
1998,Group Stage,Netherlands,Mexico,30600,4,Draw,Normal,Saint-Etienne,France,MEX,Substitute,0,0,0
1998,Group Stage,Netherlands,Mexico,30600,4,Draw,Normal,Saint-Etienne,France,MEX,Substitute,1,1,0
1998,Group Stage,Germany,Iran,29800,2,Home Win,Normal,Montpellier,France,GER,Starter,0,0,0
1998,Group Stage,Germany,Iran,29800,2,Home Win,Normal,Montpellier,France,IRN,Starter,0,0,0
1998,Group Stage,Germany,Iran,29800,2,Home Win,Normal,Montpellier,France,IRN,Starter,0,1,0
1998,Group Stage,Germany,Iran,29800,2,Home Win,Normal,Montpellier,France,GER,Starter,0,1,0
1998,Group Stage,Germany,Iran,29800,2,Home Win,Normal,Montpellier,France,GER,Starter,1,1,0
1998,Group Stage,Germany,Iran,29800,2,Home Win,Normal,Montpellier,France,GER,Starter,1,0,0
1998,Group Stage,Germany,Iran,29800,2,Home Win,Normal,Montpellier,France,GER,Substitute,0,0,0
1998,Group Stage,Germany,Iran,29800,2,Home Win,Normal,Montpellier,France,IRN,Substitute,0,0,0
1998,Group Stage,USA,Yugoslavia,35500,1,Away Win,Normal,Nantes,France,USA,Starter,0,0,0
1998,Group Stage,USA,Yugoslavia,35500,1,Away Win,Normal,Nantes,France,YUG,Starter,0,0,0
1998,Group Stage,USA,Yugoslavia,35500,1,Away Win,Normal,Nantes,France,YUG,Starter,1,0,0
1998,Group Stage,USA,Yugoslavia,35500,1,Away Win,Normal,Nantes,France,USA,Starter,0,1,0
1998,Group Stage,USA,Yugoslavia,35500,1,Away Win,Normal,Nantes,France,YUG,Starter,0,1,0
1998,Group Stage,USA,Yugoslavia,35500,1,Away Win,Normal,Nantes,France,USA,Substitute,0,0,0
1998,Group Stage,USA,Yugoslavia,35500,1,Away Win,Normal,Nantes,France,YUG,Substitute,0,0,0
1998,Group Stage,USA,Yugoslavia,35500,1,Away Win,Normal,Nantes,France,YUG,Substitute,0,1,0
1998,Group Stage,Japan,Jamaica,39100,3,Away Win,Normal,Lyon,France,JPN,Starter,0,0,0
1998,Group Stage,Japan,Jamaica,39100,3,Away Win,Normal,Lyon,France,JAM,Starter,0,0,0
1998,Group Stage,Japan,Jamaica,39100,3,Away Win,Normal,Lyon,France,JAM,Starter,0,1,0
1998,Group Stage,Japan,Jamaica,39100,3,Away Win,Normal,Lyon,France,JPN,Starter,0,1,0
1998,Group Stage,Japan,Jamaica,39100,3,Away Win,Normal,Lyon,France,JAM,Starter,2,0,0
1998,Group Stage,Japan,Jamaica,39100,3,Away Win,Normal,Lyon,France,JPN,Starter,1,0,0
1998,Group Stage,Japan,Jamaica,39100,3,Away Win,Normal,Lyon,France,JPN,Substitute,0,0,0
1998,Group Stage,Japan,Jamaica,39100,3,Away Win,Normal,Lyon,France,JAM,Substitute,0,0,0
1998,Group Stage,Argentina,Croatia,31800,1,Home Win,Normal,Bordeaux,France,ARG,Starter,0,0,0
1998,Group Stage,Argentina,Croatia,31800,1,Home Win,Normal,Bordeaux,France,CRO,Starter,0,0,0
1998,Group Stage,Argentina,Croatia,31800,1,Home Win,Normal,Bordeaux,France,ARG,Starter,0,1,0
1998,Group Stage,Argentina,Croatia,31800,1,Home Win,Normal,Bordeaux,France,CRO,Starter,0,1,0
1998,Group Stage,Argentina,Croatia,31800,1,Home Win,Normal,Bordeaux,France,ARG,Starter,1,0,0
1998,Group Stage,Argentina,Croatia,31800,1,Home Win,Normal,Bordeaux,France,ARG,Substitute,0,0,0
1998,Group Stage,Argentina,Croatia,31800,1,Home Win,Normal,Bordeaux,France,CRO,Substitute,0,0,0
1998,Group Stage,Romania,Tunisia,77000,2,Draw,Normal,Saint-Denis,France,ROU,Starter,0,0,0
1998,Group Stage,Romania,Tunisia,77000,2,Draw,Normal,Saint-Denis,France,TUN,Starter,0,0,0
1998,Group Stage,Romania,Tunisia,77000,2,Draw,Normal,Saint-Denis,France,TUN,Starter,0,1,0
1998,Group Stage,Romania,Tunisia,77000,2,Draw,Normal,Saint-Denis,France,ROU,Substitute,0,0,0
1998,Group Stage,Romania,Tunisia,77000,2,Draw,Normal,Saint-Denis,France,TUN,Substitute,0,0,0
1998,Group Stage,Romania,Tunisia,77000,2,Draw,Normal,Saint-Denis,France,ROU,Substitute,1,0,0
1998,Group Stage,Colombia,England,38100,2,Away Win,Normal,Lens,France,COL,Starter,0,0,0
1998,Group Stage,Colombia,England,38100,2,Away Win,Normal,Lens,France,ENG,Starter,0,0,0
1998,Group Stage,Colombia,England,38100,2,Away Win,Normal,Lens,France,COL,Starter,0,1,0
1998,Group Stage,Colombia,England,38100,2,Away Win,Normal,Lens,France,ENG,Starter,1,0,0
1998,Group Stage,Colombia,England,38100,2,Away Win,Normal,Lens,France,ENG,Starter,0,1,0
1998,Group Stage,Colombia,England,38100,2,Away Win,Normal,Lens,France,COL,Substitute,0,0,0
1998,Group Stage,Colombia,England,38100,2,Away Win,Normal,Lens,France,ENG,Substitute,0,0,0
1998,Group Stage,Colombia,England,38100,2,Away Win,Normal,Lens,France,COL,Substitute,0,1,0
1998,Round of 16,Italy,Norway,55000,1,Home Win,Normal,Marseilles,France,ITA,Starter,0,0,0
1998,Round of 16,Italy,Norway,55000,1,Home Win,Normal,Marseilles,France,NOR,Starter,0,0,0
1998,Round of 16,Italy,Norway,55000,1,Home Win,Normal,Marseilles,France,ITA,Starter,0,1,0
1998,Round of 16,Italy,Norway,55000,1,Home Win,Normal,Marseilles,France,NOR,Starter,0,1,0
1998,Round of 16,Italy,Norway,55000,1,Home Win,Normal,Marseilles,France,ITA,Starter,1,0,0
1998,Round of 16,Italy,Norway,55000,1,Home Win,Normal,Marseilles,France,ITA,Substitute,0,0,0
1998,Round of 16,Italy,Norway,55000,1,Home Win,Normal,Marseilles,France,NOR,Substitute,0,0,0
1998,Round of 16,Brazil,Chile,45500,5,Home Win,Normal,Paris,France,BRA,Starter,0,0,0
1998,Round of 16,Brazil,Chile,45500,5,Home Win,Normal,Paris,France,CHI,Starter,0,1,0
1998,Round of 16,Brazil,Chile,45500,5,Home Win,Normal,Paris,France,BRA,Starter,0,1,0
1998,Round of 16,Brazil,Chile,45500,5,Home Win,Normal,Paris,France,CHI,Starter,0,0,0
1998,Round of 16,Brazil,Chile,45500,5,Home Win,Normal,Paris,France,BRA,Starter,2,0,0
1998,Round of 16,Brazil,Chile,45500,5,Home Win,Normal,Paris,France,BRA,Starter,1,0,0
1998,Round of 16,Brazil,Chile,45500,5,Home Win,Normal,Paris,France,CHI,Starter,1,0,0
1998,Round of 16,Brazil,Chile,45500,5,Home Win,Normal,Paris,France,BRA,Substitute,0,0,0
1998,Round of 16,Brazil,Chile,45500,5,Home Win,Normal,Paris,France,CHI,Substitute,0,0,0
1998,Round of 16,France,Paraguay,31800,1,Home Win,AET,Lens,France,FRA,Starter,0,0,0
1998,Round of 16,France,Paraguay,31800,1,Home Win,AET,Lens,France,PAR,Starter,0,1,0
1998,Round of 16,France,Paraguay,31800,1,Home Win,AET,Lens,France,FRA,Starter,1,0,0
1998,Round of 16,France,Paraguay,31800,1,Home Win,AET,Lens,France,PAR,Starter,0,0,0
1998,Round of 16,France,Paraguay,31800,1,Home Win,AET,Lens,France,FRA,Substitute,0,0,0
1998,Round of 16,France,Paraguay,31800,1,Home Win,AET,Lens,France,PAR,Substitute,0,0,0
1998,Round of 16,France,Paraguay,31800,1,Home Win,AET,Lens,France,PAR,Substitute,0,1,0
1998,Round of 16,Nigeria,Denmark,77000,5,Away Win,Normal,Saint-Denis,France,NGA,Starter,0,0,0
1998,Round of 16,Nigeria,Denmark,77000,5,Away Win,Normal,Saint-Denis,France,DEN,Starter,0,0,0
1998,Round of 16,Nigeria,Denmark,77000,5,Away Win,Normal,Saint-Denis,France,DEN,Starter,0,1,0
1998,Round of 16,Nigeria,Denmark,77000,5,Away Win,Normal,Saint-Denis,France,DEN,Starter,1,0,0
1998,Round of 16,Nigeria,Denmark,77000,5,Away Win,Normal,Saint-Denis,France,NGA,Starter,0,1,0
1998,Round of 16,Nigeria,Denmark,77000,5,Away Win,Normal,Saint-Denis,France,NGA,Substitute,0,0,0
1998,Round of 16,Nigeria,Denmark,77000,5,Away Win,Normal,Saint-Denis,France,DEN,Substitute,0,0,0
1998,Round of 16,Nigeria,Denmark,77000,5,Away Win,Normal,Saint-Denis,France,NGA,Substitute,1,0,0
1998,Round of 16,Nigeria,Denmark,77000,5,Away Win,Normal,Saint-Denis,France,DEN,Substitute,1,0,0
1998,Round of 16,Germany,Mexico,29800,3,Home Win,Normal,Montpellier,France,GER,Starter,0,0,0
1998,Round of 16,Germany,Mexico,29800,3,Home Win,Normal,Montpellier,France,MEX,Starter,0,0,0
1998,Round of 16,Germany,Mexico,29800,3,Home Win,Normal,Montpellier,France,MEX,Starter,0,1,0
1998,Round of 16,Germany,Mexico,29800,3,Home Win,Normal,Montpellier,France,GER,Starter,0,1,0
1998,Round of 16,Germany,Mexico,29800,3,Home Win,Normal,Montpellier,France,GER,Starter,1,0,0
1998,Round of 16,Germany,Mexico,29800,3,Home Win,Normal,Montpellier,France,MEX,Starter,1,0,0
1998,Round of 16,Germany,Mexico,29800,3,Home Win,Normal,Montpellier,France,GER,Substitute,0,0,0
1998,Round of 16,Germany,Mexico,29800,3,Home Win,Normal,Montpellier,France,MEX,Substitute,0,0,0
1998,Round of 16,Netherlands,Yugoslavia,33500,3,Home Win,Normal,Toulouse,France,NED,Starter,0,0,0
1998,Round of 16,Netherlands,Yugoslavia,33500,3,Home Win,Normal,Toulouse,France,YUG,Starter,0,0,0
1998,Round of 16,Netherlands,Yugoslavia,33500,3,Home Win,Normal,Toulouse,France,YUG,Starter,0,1,0
1998,Round of 16,Netherlands,Yugoslavia,33500,3,Home Win,Normal,Toulouse,France,NED,Starter,1,0,0
1998,Round of 16,Netherlands,Yugoslavia,33500,3,Home Win,Normal,Toulouse,France,YUG,Starter,1,0,0
1998,Round of 16,Netherlands,Yugoslavia,33500,3,Home Win,Normal,Toulouse,France,NED,Substitute,0,0,0
1998,Round of 16,Netherlands,Yugoslavia,33500,3,Home Win,Normal,Toulouse,France,YUG,Substitute,0,0,0
1998,Round of 16,Romania,Croatia,31800,1,Away Win,Normal,Bordeaux,France,ROU,Starter,0,0,0
1998,Round of 16,Romania,Croatia,31800,1,Away Win,Normal,Bordeaux,France,CRO,Starter,0,0,0
1998,Round of 16,Romania,Croatia,31800,1,Away Win,Normal,Bordeaux,France,ROU,Starter,0,1,0
1998,Round of 16,Romania,Croatia,31800,1,Away Win,Normal,Bordeaux,France,CRO,Starter,0,1,0
1998,Round of 16,Romania,Croatia,31800,1,Away Win,Normal,Bordeaux,France,ROU,Substitute,0,0,0
1998,Round of 16,Romania,Croatia,31800,1,Away Win,Normal,Bordeaux,France,CRO,Substitute,0,0,0
1998,Round of 16,Argentina,England,30600,4,Draw,Penalties,Saint-Etienne,France,ARG,Starter,0,1,0
1998,Round of 16,Argentina,England,30600,4,Draw,Penalties,Saint-Etienne,France,ENG,Starter,0,1,0
1998,Round of 16,Argentina,England,30600,4,Draw,Penalties,Saint-Etienne,France,ARG,Starter,0,0,0
1998,Round of 16,Argentina,England,30600,4,Draw,Penalties,Saint-Etienne,France,ENG,Starter,0,0,0
1998,Round of 16,Argentina,England,30600,4,Draw,Penalties,Saint-Etienne,France,ENG,Starter,0,0,1
1998,Round of 16,Argentina,England,30600,4,Draw,Penalties,Saint-Etienne,France,ARG,Starter,1,0,0
1998,Round of 16,Argentina,England,30600,4,Draw,Penalties,Saint-Etienne,France,ENG,Starter,1,0,0
1998,Round of 16,Argentina,England,30600,4,Draw,Penalties,Saint-Etienne,France,ARG,Substitute,0,0,0
1998,Round of 16,Argentina,England,30600,4,Draw,Penalties,Saint-Etienne,France,ENG,Substitute,0,0,0
1998,Quarter-Final,Italy,France,77000,0,Draw,Penalties,Saint-Denis,France,ITA,Starter,0,0,0
1998,Quarter-Final,Italy,France,77000,0,Draw,Penalties,Saint-Denis,France,FRA,Starter,0,0,0
1998,Quarter-Final,Italy,France,77000,0,Draw,Penalties,Saint-Denis,France,ITA,Starter,0,1,0
1998,Quarter-Final,Italy,France,77000,0,Draw,Penalties,Saint-Denis,France,FRA,Starter,0,1,0
1998,Quarter-Final,Italy,France,77000,0,Draw,Penalties,Saint-Denis,France,ITA,Substitute,0,0,0
1998,Quarter-Final,Italy,France,77000,0,Draw,Penalties,Saint-Denis,France,FRA,Substitute,0,0,0
1998,Quarter-Final,Brazil,Denmark,35500,5,Home Win,Normal,Nantes,France,BRA,Starter,0,0,0
1998,Quarter-Final,Brazil,Denmark,35500,5,Home Win,Normal,Nantes,France,DEN,Starter,0,0,0
1998,Quarter-Final,Brazil,Denmark,35500,5,Home Win,Normal,Nantes,France,BRA,Starter,0,1,0
1998,Quarter-Final,Brazil,Denmark,35500,5,Home Win,Normal,Nantes,France,DEN,Starter,0,1,0
1998,Quarter-Final,Brazil,Denmark,35500,5,Home Win,Normal,Nantes,France,DEN,Starter,1,0,0
1998,Quarter-Final,Brazil,Denmark,35500,5,Home Win,Normal,Nantes,France,BRA,Starter,2,0,0
1998,Quarter-Final,Brazil,Denmark,35500,5,Home Win,Normal,Nantes,France,BRA,Starter,1,0,0
1998,Quarter-Final,Brazil,Denmark,35500,5,Home Win,Normal,Nantes,France,BRA,Substitute,0,0,0
1998,Quarter-Final,Brazil,Denmark,35500,5,Home Win,Normal,Nantes,France,DEN,Substitute,0,0,0
1998,Quarter-Final,Brazil,Denmark,35500,5,Home Win,Normal,Nantes,France,DEN,Substitute,0,1,0
1998,Quarter-Final,Netherlands,Argentina,55000,3,Home Win,Normal,Marseilles,France,NED,Starter,0,0,0
1998,Quarter-Final,Netherlands,Argentina,55000,3,Home Win,Normal,Marseilles,France,ARG,Starter,0,0,0
1998,Quarter-Final,Netherlands,Argentina,55000,3,Home Win,Normal,Marseilles,France,NED,Starter,0,1,0
1998,Quarter-Final,Netherlands,Argentina,55000,3,Home Win,Normal,Marseilles,France,ARG,Starter,0,1,0
1998,Quarter-Final,Netherlands,Argentina,55000,3,Home Win,Normal,Marseilles,France,NED,Starter,0,3,1
1998,Quarter-Final,Netherlands,Argentina,55000,3,Home Win,Normal,Marseilles,France,ARG,Starter,1,0,0
1998,Quarter-Final,Netherlands,Argentina,55000,3,Home Win,Normal,Marseilles,France,NED,Starter,1,0,0
1998,Quarter-Final,Netherlands,Argentina,55000,3,Home Win,Normal,Marseilles,France,ARG,Starter,0,1,1
1998,Quarter-Final,Netherlands,Argentina,55000,3,Home Win,Normal,Marseilles,France,NED,Substitute,0,0,0
1998,Quarter-Final,Netherlands,Argentina,55000,3,Home Win,Normal,Marseilles,France,ARG,Substitute,0,0,0
1998,Quarter-Final,Germany,Croatia,39100,3,Away Win,Normal,Lyon,France,GER,Starter,0,0,0
1998,Quarter-Final,Germany,Croatia,39100,3,Away Win,Normal,Lyon,France,CRO,Starter,0,0,0
1998,Quarter-Final,Germany,Croatia,39100,3,Away Win,Normal,Lyon,France,GER,Starter,0,0,1
1998,Quarter-Final,Germany,Croatia,39100,3,Away Win,Normal,Lyon,France,GER,Starter,0,1,0
1998,Quarter-Final,Germany,Croatia,39100,3,Away Win,Normal,Lyon,France,CRO,Starter,1,1,0
1998,Quarter-Final,Germany,Croatia,39100,3,Away Win,Normal,Lyon,France,CRO,Starter,1,0,0
1998,Quarter-Final,Germany,Croatia,39100,3,Away Win,Normal,Lyon,France,CRO,Starter,0,1,0
1998,Quarter-Final,Germany,Croatia,39100,3,Away Win,Normal,Lyon,France,GER,Substitute,0,0,0
1998,Quarter-Final,Germany,Croatia,39100,3,Away Win,Normal,Lyon,France,CRO,Substitute,0,0,0
1998,Semi-Final,Brazil,Netherlands,54000,2,Draw,Penalties,Marseilles,France,BRA,Starter,0,0,0
1998,Semi-Final,Brazil,Netherlands,54000,2,Draw,Penalties,Marseilles,France,NED,Starter,0,0,0
1998,Semi-Final,Brazil,Netherlands,54000,2,Draw,Penalties,Marseilles,France,NED,Starter,0,1,0
1998,Semi-Final,Brazil,Netherlands,54000,2,Draw,Penalties,Marseilles,France,BRA,Starter,0,1,0
1998,Semi-Final,Brazil,Netherlands,54000,2,Draw,Penalties,Marseilles,France,BRA,Starter,1,0,0
1998,Semi-Final,Brazil,Netherlands,54000,2,Draw,Penalties,Marseilles,France,NED,Starter,1,0,0
1998,Semi-Final,Brazil,Netherlands,54000,2,Draw,Penalties,Marseilles,France,BRA,Substitute,0,0,0
1998,Semi-Final,Brazil,Netherlands,54000,2,Draw,Penalties,Marseilles,France,NED,Substitute,0,0,0
1998,Semi-Final,Brazil,Netherlands,54000,2,Draw,Penalties,Marseilles,France,NED,Substitute,0,1,0
1998,Semi-Final,France,Croatia,76000,3,Home Win,Normal,Saint-Denis,France,FRA,Starter,0,0,0
1998,Semi-Final,France,Croatia,76000,3,Home Win,Normal,Saint-Denis,France,CRO,Starter,0,0,0
1998,Semi-Final,France,Croatia,76000,3,Home Win,Normal,Saint-Denis,France,FRA,Starter,0,0,1
1998,Semi-Final,France,Croatia,76000,3,Home Win,Normal,Saint-Denis,France,CRO,Starter,0,1,0
1998,Semi-Final,France,Croatia,76000,3,Home Win,Normal,Saint-Denis,France,CRO,Starter,1,0,0
1998,Semi-Final,France,Croatia,76000,3,Home Win,Normal,Saint-Denis,France,FRA,Starter,2,0,0
1998,Semi-Final,France,Croatia,76000,3,Home Win,Normal,Saint-Denis,France,FRA,Substitute,0,0,0
1998,Semi-Final,France,Croatia,76000,3,Home Win,Normal,Saint-Denis,France,CRO,Substitute,0,0,0
1998,Third Place,Netherlands,Croatia,45500,3,Away Win,Normal,Paris,France,NED,Starter,0,0,0
1998,Third Place,Netherlands,Croatia,45500,3,Away Win,Normal,Paris,France,CRO,Starter,0,0,0
1998,Third Place,Netherlands,Croatia,45500,3,Away Win,Normal,Paris,France,CRO,Starter,0,1,0
1998,Third Place,Netherlands,Croatia,45500,3,Away Win,Normal,Paris,France,NED,Starter,0,1,0
1998,Third Place,Netherlands,Croatia,45500,3,Away Win,Normal,Paris,France,CRO,Starter,1,0,0
1998,Third Place,Netherlands,Croatia,45500,3,Away Win,Normal,Paris,France,NED,Starter,1,0,0
1998,Third Place,Netherlands,Croatia,45500,3,Away Win,Normal,Paris,France,NED,Substitute,0,0,0
1998,Third Place,Netherlands,Croatia,45500,3,Away Win,Normal,Paris,France,CRO,Substitute,0,0,0
1998,Final,Brazil,France,80000,3,Away Win,Normal,Saint-Denis,France,BRA,Starter,0,0,0
1998,Final,Brazil,France,80000,3,Away Win,Normal,Saint-Denis,France,FRA,Starter,0,0,0
1998,Final,Brazil,France,80000,3,Away Win,Normal,Saint-Denis,France,BRA,Starter,0,1,0
1998,Final,Brazil,France,80000,3,Away Win,Normal,Saint-Denis,France,FRA,Starter,0,1,0
1998,Final,Brazil,France,80000,3,Away Win,Normal,Saint-Denis,France,FRA,Starter,0,3,1
1998,Final,Brazil,France,80000,3,Away Win,Normal,Saint-Denis,France,FRA,Starter,2,0,0
1998,Final,Brazil,France,80000,3,Away Win,Normal,Saint-Denis,France,FRA,Starter,1,0,0
1998,Final,Brazil,France,80000,3,Away Win,Normal,Saint-Denis,France,BRA,Substitute,0,0,0
1998,Final,Brazil,France,80000,3,Away Win,Normal,Saint-Denis,France,FRA,Substitute,0,0,0
2002,Group Stage,France,Senegal,62561,1,Away Win,Normal,Seoul,Korea/Japan,FRA,Starter,0,0,0
2002,Group Stage,France,Senegal,62561,1,Away Win,Normal,Seoul,Korea/Japan,SEN,Starter,0,0,0
2002,Group Stage,France,Senegal,62561,1,Away Win,Normal,Seoul,Korea/Japan,SEN,Starter,0,1,0
2002,Group Stage,France,Senegal,62561,1,Away Win,Normal,Seoul,Korea/Japan,FRA,Starter,0,1,0
2002,Group Stage,France,Senegal,62561,1,Away Win,Normal,Seoul,Korea/Japan,SEN,Starter,1,0,0
2002,Group Stage,France,Senegal,62561,1,Away Win,Normal,Seoul,Korea/Japan,FRA,Substitute,0,0,0
2002,Group Stage,France,Senegal,62561,1,Away Win,Normal,Seoul,Korea/Japan,SEN,Substitute,0,0,0
2002,Group Stage,Uruguay,Denmark,30157,3,Away Win,Normal,Ulsan,Korea/Japan,URU,Starter,0,0,0
2002,Group Stage,Uruguay,Denmark,30157,3,Away Win,Normal,Ulsan,Korea/Japan,DEN,Starter,0,0,0
2002,Group Stage,Uruguay,Denmark,30157,3,Away Win,Normal,Ulsan,Korea/Japan,URU,Starter,0,1,0
2002,Group Stage,Uruguay,Denmark,30157,3,Away Win,Normal,Ulsan,Korea/Japan,DEN,Starter,0,1,0
2002,Group Stage,Uruguay,Denmark,30157,3,Away Win,Normal,Ulsan,Korea/Japan,URU,Starter,1,0,0
2002,Group Stage,Uruguay,Denmark,30157,3,Away Win,Normal,Ulsan,Korea/Japan,DEN,Starter,2,0,0
2002,Group Stage,Uruguay,Denmark,30157,3,Away Win,Normal,Ulsan,Korea/Japan,URU,Substitute,0,0,0
2002,Group Stage,Uruguay,Denmark,30157,3,Away Win,Normal,Ulsan,Korea/Japan,DEN,Substitute,0,0,0
2002,Group Stage,Republic of Ireland,Cameroon,33679,2,Draw,Normal,Niigata,Korea/Japan,IRL,Starter,0,0,0
2002,Group Stage,Republic of Ireland,Cameroon,33679,2,Draw,Normal,Niigata,Korea/Japan,CMR,Starter,0,0,0
2002,Group Stage,Republic of Ireland,Cameroon,33679,2,Draw,Normal,Niigata,Korea/Japan,IRL,Starter,0,1,0
2002,Group Stage,Republic of Ireland,Cameroon,33679,2,Draw,Normal,Niigata,Korea/Japan,IRL,Starter,1,0,0
2002,Group Stage,Republic of Ireland,Cameroon,33679,2,Draw,Normal,Niigata,Korea/Japan,CMR,Starter,0,1,0
2002,Group Stage,Republic of Ireland,Cameroon,33679,2,Draw,Normal,Niigata,Korea/Japan,CMR,Starter,1,0,0
2002,Group Stage,Republic of Ireland,Cameroon,33679,2,Draw,Normal,Niigata,Korea/Japan,IRL,Substitute,0,1,0
2002,Group Stage,Republic of Ireland,Cameroon,33679,2,Draw,Normal,Niigata,Korea/Japan,CMR,Substitute,0,0,0
2002,Group Stage,Republic of Ireland,Cameroon,33679,2,Draw,Normal,Niigata,Korea/Japan,IRL,Substitute,0,0,0
2002,Group Stage,Germany,Saudi Arabia,32218,8,Home Win,Normal,Sapporo,Korea/Japan,GER,Starter,0,0,0
2002,Group Stage,Germany,Saudi Arabia,32218,8,Home Win,Normal,Sapporo,Korea/Japan,KSA,Starter,0,0,0
2002,Group Stage,Germany,Saudi Arabia,32218,8,Home Win,Normal,Sapporo,Korea/Japan,GER,Starter,1,0,0
2002,Group Stage,Germany,Saudi Arabia,32218,8,Home Win,Normal,Sapporo,Korea/Japan,GER,Starter,0,1,0
2002,Group Stage,Germany,Saudi Arabia,32218,8,Home Win,Normal,Sapporo,Korea/Japan,KSA,Starter,0,1,0
2002,Group Stage,Germany,Saudi Arabia,32218,8,Home Win,Normal,Sapporo,Korea/Japan,GER,Starter,3,0,0
2002,Group Stage,Germany,Saudi Arabia,32218,8,Home Win,Normal,Sapporo,Korea/Japan,GER,Substitute,0,0,0
2002,Group Stage,Germany,Saudi Arabia,32218,8,Home Win,Normal,Sapporo,Korea/Japan,KSA,Substitute,0,0,0
2002,Group Stage,Germany,Saudi Arabia,32218,8,Home Win,Normal,Sapporo,Korea/Japan,GER,Substitute,1,0,0
2002,Group Stage,Argentina,Nigeria,34050,1,Home Win,Normal,Ibaraki,Korea/Japan,ARG,Starter,0,0,0
2002,Group Stage,Argentina,Nigeria,34050,1,Home Win,Normal,Ibaraki,Korea/Japan,NGA,Starter,0,0,0
2002,Group Stage,Argentina,Nigeria,34050,1,Home Win,Normal,Ibaraki,Korea/Japan,ARG,Starter,0,1,0
2002,Group Stage,Argentina,Nigeria,34050,1,Home Win,Normal,Ibaraki,Korea/Japan,ARG,Starter,1,0,0
2002,Group Stage,Argentina,Nigeria,34050,1,Home Win,Normal,Ibaraki,Korea/Japan,NGA,Starter,0,1,0
2002,Group Stage,Argentina,Nigeria,34050,1,Home Win,Normal,Ibaraki,Korea/Japan,ARG,Substitute,0,0,0
2002,Group Stage,Argentina,Nigeria,34050,1,Home Win,Normal,Ibaraki,Korea/Japan,NGA,Substitute,0,0,0
2002,Group Stage,Paraguay,South Africa,25186,4,Draw,Normal,Busan,Korea/Japan,PAR,Starter,0,1,0
2002,Group Stage,Paraguay,South Africa,25186,4,Draw,Normal,Busan,Korea/Japan,RSA,Starter,0,0,0
2002,Group Stage,Paraguay,South Africa,25186,4,Draw,Normal,Busan,Korea/Japan,PAR,Starter,1,0,0
2002,Group Stage,Paraguay,South Africa,25186,4,Draw,Normal,Busan,Korea/Japan,PAR,Starter,0,0,0
2002,Group Stage,Paraguay,South Africa,25186,4,Draw,Normal,Busan,Korea/Japan,RSA,Starter,0,1,0
2002,Group Stage,Paraguay,South Africa,25186,4,Draw,Normal,Busan,Korea/Japan,RSA,Starter,1,0,0
